10,9,1,49.327,65.813,1.289,13,46,69,56.759,155.053,38.406,27,81,140,114.474,274.7,77.617
157,170,19,55.822,71.455,1.302,221,736,1037,68.799,172.889,46.16,425,1254,1782,132.45,294.413,79.338
22,18,2,74.241,93.812,1.843,35,122,212,91.267,234.395,68.407,64,185,299,166.154,356.056,96.527
17,12,2,65.952,72.507,1.313,23,71,96,77.891,197.84,42.08,40,123,169,136.444,345.547,74.431
3,3,0,53.768,85.359,1.264,5,20,26,71.903,221.084,46.013,10,32,43,137.926,343.938,76.563
2,3,0,68.32,83.84,2.097,3,20,26,72.093,237.239,67.865,5,31,43,138.453,367.415,111.346
64,58,7,51.703,58.111,1.05,90,278,492,65.489,156.205,40.436,169,463,849,123.323,260.407,69.82
37,34,5,52.416,59.523,1.473,45,147,227,54.09,147.214,38.672,100,248,440,120.805,248.706,74.962
5,4,0,65.54,78.045,0.707,7,22,41,70.893,173.119,49.735,13,38,59,136.346,292.883,70.794
6,5,1,52.843,53.357,1.247,9,24,36,70.734,145.533,39.792,17,41,55,125.398,252.378,60.652
52,50,5,54.559,64.052,1.222,67,210,296,61.805,145.582,36.735,127,376,533,117.725,260.832,66.206
27,26,3,58.043,74.073,1.155,41,114,170,75.782,168.662,42.497,71,186,279,131.989,274.09,69.837
11,11,1,45.071,50.472,0.946,13,29,40,51.285,86.173,20.907,24,61,70,96.349,180.008,37.151
11,11,1,52.933,64.661,1.074,15,43,58,62.671,134.736,33.667,27,81,95,117.321,251.312,55.341
19,14,2,64.848,62.56,1.38,22,68,109,63.754,159.251,39.568,43,109,191,125.803,256.154,69.599
17,17,2,45.225,54.396,1.153,19,70,88,52.254,136.458,33.121,40,118,162,107.297,228.638,61.029
6,5,1,64.102,85.001,1.427,9,29,53,91.257,233.801,59.255,16,46,75,156.857,364.747,83.857
26,25,3,59.261,77.087,1.199,30,99,123,62.834,165.953,34.201,61,176,258,129.566,294.043,71.882
30,28,3,71.578,90.986,1.468,41,161,184,81.371,220.109,43.569,78,261,329,154.242,356.609,77.915
43,41,5,56.84,79.897,1.338,64,209,314,73.572,192.04,48.992,118,349,497,136.082,321.217,77.561
19,20,2,48.991,81.142,1.305,28,121,158,66.002,209.53,47.757,53,191,245,123.447,331.852,73.989
11,11,1,42.006,46.892,0.999,11,38,54,44.608,115.221,30.647,23,63,84,91.33,190.252,47.73
23,20,2,53.217,64.418,1.256,31,95,137,62.987,152.859,36.51,60,159,242,123.363,255.312,64.669
4,4,0,67.982,85.64,1.144,7,24,36,86.464,229.928,58.073,13,37,50,163.945,352.277,80.091
7,7,1,50.072,50.746,1.029,9,28,34,63.213,135.05,31.573,17,50,61,116.036,238.609,55.9
10,7,2,57.274,62.291,1.54,16,39,75,75.762,163.176,45.621,32,67,128,150.489,276.107,77.462
6,6,1,69.438,108.794,1.69,10,35,55,94.315,265.339,63.186,19,55,87,170.8,415.644,100.187
30,27,4,41.979,58.112,1.033,41,137,172,56.908,159.904,30.45,75,230,299,104.235,268.232,52.898
9,7,1,71.208,85.71,1.127,14,37,48,82.71,164.127,39.592,26,64,76,157.841,282.835,62.226
78,76,9,57.224,67.316,1.26,122,473,535,78.263,213.108,42.833,222,717,940,142.539,323.362,75.191
41,32,5,64.608,64.289,1.352,50,153,244,69.071,165.556,42.148,97,252,407,133.348,271.534,70.407
2,3,0,51.15,67.023,0.922,3,10,14,53.393,115.541,34.934,5,22,19,105.144,242.973,47.757
51,42,6,59.706,70.31,1.348,71,204,282,74.474,168.494,38.394,132,348,494,138.254,287.758,67.219
14,13,1,48.585,54.592,1.008,18,47,76,59.809,115.718,34.142,34,84,129,114.992,205.259,58.017
17,16,2,70.909,94.69,1.692,24,84,161,81.648,218.897,64.941,49,142,253,165.457,369.494,102.052
48,45,5,53.507,67.257,1.071,69,203,267,69.422,153.238,32.944,123,357,472,123.139,268.928,58.137
5,5,1,74.62,106.563,1.561,8,38,51,93.888,303.829,74.418,15,56,70,176.688,441.113,102.796
16,14,2,48,55.19,1.148,20,62,99,54.479,135.721,35.268,41,109,163,113.42,236.168,57.952
3,3,0,49.303,64.794,0.963,4,13,17,61.207,144.867,34.563,7,23,24,113.114,249.832,48.256
22,18,3,48.04,56.401,1.258,30,104,164,61.191,168.422,41.083,59,161,296,117.965,261.654,74.174
91,78,10,48.825,49.611,1.144,121,316,407,57.441,116.967,28.572,232,545,698,110.042,201.613,48.969
10,9,1,38.185,29.575,1.046,13,37,40,50.748,98.002,27.512,24,63,58,98.06,168.109,39.855
3,3,0,75.163,104.911,1.444,5,20,29,109.299,296.85,68.972,9,30,44,178.439,445.644,104.778
30,30,4,56.62,69.53,1.423,41,136,187,67.577,165.384,38.276,81,226,316,131.758,275.046,64.86
25,23,3,53.76,71.441,1.59,38,117,242,71.46,173.358,57.558,75,207,376,141.656,308.054,89.623
6,5,1,50.883,57.211,1.079,8,25,40,62.538,142.878,32.675,17,43,74,126.609,241.22,60.625
25,22,3,60.349,74.973,1.228,33,111,155,72.439,180.41,43.122,63,191,248,136.584,310.696,68.985
2,2,0,64.904,72.751,1.141,3,9,12,72.743,152.034,36.53,6,16,20,148.538,271.32,61.133
16,17,2,44.659,55.28,1.161,22,73,100,56.982,144.948,33.529,38,114,175,101.094,226.035,58.909
3,2,0,63.478,73.291,1.705,6,19,38,91.426,251.573,93.036,10,27,52,158.905,355.106,126.728
27,21,3,61.007,65.833,1.244,39,117,197,72.811,170.793,48.591,77,202,295,142.765,294.163,72.922
10,10,1,51.486,69.879,1.231,16,48,80,67.252,161.576,43.957,29,82,143,123.297,275.905,78.484
182,171,19,66.644,73.858,1.385,242,808,1256,77.004,186.706,55.653,476,1392,2010,151.175,321.473,89.062
24,20,2,81.132,92.346,1.693,39,128,231,101.734,241.81,73.098,71,204,340,185.465,385.898,107.868
18,15,2,70.949,89.825,1.365,24,82,107,83.46,225.566,46.994,46,135,188,159.147,371.033,82.544
4,4,0,66.653,95.529,1.367,5,21,24,75.448,226.733,42.9,11,34,41,155.299,359.172,73.507
2,3,0,72.511,83.802,2.443,3,17,23,74.972,195.891,60.673,5,29,39,145.912,331.63,101.075
65,63,7,53.453,62.188,1.047,85,274,533,63.121,152.105,43.509,175,480,905,129.396,265.83,73.825
37,38,5,54.625,68.952,1.671,45,161,266,55.034,158.672,44.626,104,270,486,126.869,266.043,81.513
4,4,0,64.159,75.691,1.146,7,25,57,77.198,191.485,68.406,13,41,72,144.518,311.356,87.385
7,6,1,54.951,71.773,1.254,10,23,39,75.024,141.286,42.057,18,47,67,134.374,282.979,71.515
52,55,5,56.544,68.488,1.157,78,237,311,72.873,162.321,38.588,142,408,566,133.331,279.459,70.115
27,26,2,58.131,73.7,1.104,38,112,168,72.384,164.805,41.743,68,185,286,129.002,272.208,70.811
12,12,1,53.415,59.712,0.953,17,40,56,68.807,116.232,29.243,28,70,93,117.243,205.379,48.997
12,12,1,56.542,68.497,0.995,14,42,59,59.702,130.389,33.965,28,82,103,121.168,256.251,60.032
17,14,2,54.605,60.867,1.392,18,61,91,52.702,142.46,32.714,37,106,169,109.1,246.574,60.991
15,17,2,38.883,55.345,1.176,18,80,88,48.155,151.901,32.556,36,122,150,97.554,232.342,55.141
5,5,1,54.266,89.731,1.406,8,33,69,84.288,261.287,76.914,14,50,89,142.037,396.842,98.524
22,26,2,56.125,81.974,1.163,32,104,128,70.136,170.265,35.552,63,185,252,137.341,303.203,69.811
29,30,3,71.302,96.895,1.608,45,188,249,90.888,248.419,58.375,82,305,418,164.383,401.894,98.065
44,46,4,59.749,87.222,1.345,66,206,354,78.844,189.865,55.212,120,351,545,142.1,323.33,85.076
19,22,2,48.539,78.855,1.157,24,98,138,55.844,171.003,41.301,48,172,232,112.945,299.176,69.234
10,11,1,40.899,52.245,1.115,13,39,56,50.248,117.201,31.458,25,67,94,99.154,203.588,53.001
22,22,2,51.104,71.205,1.204,28,106,157,57.426,169.066,41.527,56,170,251,115.367,271.909,66.183
4,4,0,66.719,97.927,1.275,7,23,36,87.838,219.899,57.238,12,37,51,154.988,349.639,80.393
7,8,1,44.827,63.231,0.971,9,31,39,60.883,146.99,35.029,16,51,67,108.731,246.283,61.244
12,8,2,71.596,65.514,1.45,19,45,84,89.631,183.422,50.57,35,72,129,164.522,289.8,77.449
6,6,1,62.904,105.347,1.486,10,36,61,96.595,272.807,69.093,18,56,93,165.572,418.32,105.474
34,36,4,48.922,76.888,1.011,43,152,169,61.623,174.215,29.863,82,262,321,116.308,300.05,56.738
10,7,1,78.446,80.087,1.233,15,36,55,92.468,157.38,44.924,28,67,84,168.275,292.29,68.155
81,81,9,60.525,73.843,1.346,131,522,612,85.013,230.887,48.67,228,823,1048,148.748,363.572,83.372
41,34,5,62.377,66.701,1.324,52,160,264,71.924,168.518,44.864,98,269,423,134.145,283.481,72.034
2,3,0,42.82,65.944,0.843,2,9,13,50.577,106.528,33.003,5,20,19,94.171,230.622,48.523
46,46,6,55.93,74.706,1.279,72,209,288,76.319,172.63,38.871,122,358,483,129.723,295.391,65.234
14,13,1,48.654,57.667,1.091,18,58,89,62.312,141.847,39.626,37,103,161,126.922,250.567,71.581
18,15,2,78.746,96.276,1.895,25,92,178,86.555,238.712,71.096,54,144,261,183.36,373.254,104.025
48,51,5,53.672,74.715,1.044,71,229,311,71.946,170.768,37.977,126,386,543,128.691,287.768,66.236
5,5,1,71.963,91.61,1.612,7,35,47,90.916,271.445,69.428,13,50,64,163.145,394.751,93.939
16,16,2,47.737,64.086,1.184,20,79,120,55.453,168.815,41.604,42,120,184,117.493,255.789,64.04
3,3,0,51.693,67,0.93,4,12,17,66.119,135.474,34.383,8,23,28,120.516,256.695,55.503
20,20,3,41.055,59.952,1.201,26,104,151,51.871,166.391,37.243,52,164,281,105.233,262.756,69.464
99,92,10,52.017,58.589,1.143,129,368,422,61.057,134.467,29.057,238,603,769,112.409,220.299,52.926
11,11,1,39.417,36.412,1.033,12,31,34,47.849,82.093,22.704,25,67,62,97.289,177.003,41.271
3,3,0,73.72,119.301,1.533,5,21,33,97.333,305.584,77.549,8,31,46,166.709,452.532,110.863
32,36,4,59.806,75.869,1.332,38,131,170,63.31,157.021,34.495,83,226,311,137.96,270.279,63.192
25,26,3,56.826,85.304,1.593,40,118,236,77.353,171.94,55.324,80,234,387,152.379,341.081,90.827
7,5,1,53.306,57.617,1.163,8,31,46,57.434,174.597,37.415,16,47,85,120.51,266.311,68.768
24,23,2,61.569,83.917,1.15,32,108,151,71.997,174.881,41.638,62,192,248,137.144,311.326,68.224
2,2,0,64.722,76.961,1.07,3,9,11,75.53,155.033,33.653,6,16,21,141.906,272.428,62.676
16,17,2,45.413,57.413,1.323,22,72,99,57.453,139.016,32.954,41,118,191,107.952,229.293,63.953
3,3,0,68.671,81.597,2.395,5,20,41,86.358,244.636,98.197,9,30,58,161.058,367.677,139.24
28,24,4,63.267,63.538,1.716,41,111,197,75.801,159.488,47.825,81,194,328,150.123,277.628,79.805
10,10,1,50.029,62.495,1.37,15,42,73,63.84,138.79,39.581,28,72,123,118.863,237.685,66.919
185,164,29,68.778,74.041,2.039,267,863,1358,85.956,199.448,59.631,493,1422,2234,158.84,328.703,98.088
28,22,3,93.085,96.112,2.1,38,145,283,99.088,263.492,88.579,73,225,400,190.516,409.199,125.383
17,18,2,72.289,105.073,1.488,25,88,113,88.613,235.559,49.582,48,146,213,167.662,390.306,93.123
4,4,0,72.456,92.415,1.442,6,20,26,84.937,210.535,44.78,11,34,46,167.08,356.501,80.897
2,4,0,75.27,94.427,2.022,3,18,30,93.062,211.36,76.694,6,30,47,166.591,343.925,120.796
68,66,12,56.871,64.015,1.402,92,319,535,69.16,172.24,43.318,189,530,952,141.027,286.667,77.018
42,37,5,60.873,65.84,1.501,53,157,224,64.219,149.104,37.269,109,276,439,132.498,262.443,72.942
4,5,1,68.462,82.371,2.116,7,26,49,78.972,198.945,59.664,13,41,68,138.598,314.634,82.237
7,7,1,57.095,75.191,1.627,10,28,52,76.283,164.873,55.6,18,51,83,139.578,297.47,88.855
52,58,6,56.662,76.858,1.39,79,274,336,75.303,187.865,41.477,141,455,599,134.033,311.536,74.034
27,26,3,56.354,70.173,1.317,35,123,164,66.832,174.959,40.45,65,198,274,123.777,282.863,67.61
13,14,1,59.671,70.43,1.318,16,50,57,69.401,142.729,29.911,31,86,105,131.297,244.611,55.257
12,12,2,56.09,64.838,1.424,15,47,61,64.218,140.734,35.181,29,89,105,125.879,269.14,60.429
16,16,2,51.507,61.784,1.52,18,64,81,54.407,142.56,29.3,37,102,149,111.905,228.805,53.735
15,17,2,41.064,55.87,1.424,19,83,87,52.811,157.613,31.654,39,127,153,105.543,240.924,55.508
5,5,1,59.333,90.53,1.553,9,35,66,89.356,273.381,73.598,15,54,97,152.813,418.869,107.615
22,25,2,55.942,80.141,1.216,32,117,139,70.738,190.067,38.128,62,191,224,137.167,309.389,61.172
32,29,4,80.167,98.247,1.84,51,214,299,102.72,279.755,69.233,86,339,509,173.767,442.933,117.734
43,48,4,60.387,89.292,1.469,67,220,414,80.901,200.577,64.719,118,358,610,142.962,325.85,95.315
20,23,3,54.237,76.49,1.445,25,98,136,60.923,167.565,40.472,49,175,240,118.999,300.243,71.131
10,11,1,41.618,52.912,1.329,13,42,56,52.236,125.74,31.481,27,73,102,106.542,217.007,57.274
24,21,3,56.103,65.009,1.425,31,112,160,64.236,174.365,41.818,58,178,269,121.481,275.996,70.552
5,6,1,75.259,116.843,1.847,7,25,43,96.084,227.135,68.431,12,41,66,168.268,376.02,103.503
6,8,1,45.193,64.402,1.346,9,33,44,62.96,154.43,39.814,15,56,68,108.084,262.755,61.587
11,8,2,65.137,63.73,1.773,16,47,88,76.103,181.645,52.205,32,72,138,150.224,280.333,81.872
6,6,1,74.198,106.096,1.678,12,40,61,115.103,282.909,68.841,19,59,95,184.494,417.433,106.988
38,38,5,60.017,87.198,1.453,50,157,203,72.054,179.525,35.774,95,278,398,136.084,317.769,69.968
10,8,2,82.723,81.207,2.36,15,44,67,93.4,192.48,54.11,29,73,102,181.238,319.731,82.064
76,85,11,57.09,74.308,1.641,130,480,660,85.781,214.614,52.197,216,773,1142,143.2,345.613,90.304
36,34,4,53.58,68.498,1.313,51,195,294,70.991,197.213,49.574,90,299,427,123.844,302.617,71.925
2,3,0,45.227,61.355,1.279,2,9,11,44.013,99.789,27.075,5,21,19,98.41,225.477,48.86
47,47,6,56.801,75.904,1.379,70,223,284,76.143,183.419,38.123,121,372,499,131.309,306.712,67.065
15,13,2,55.546,60.702,1.599,21,73,112,71.711,173.637,49.399,41,117,173,139.207,279.475,76.217
17,15,2,74.868,90.59,1.951,27,96,205,94.631,238.83,81.05,56,156,294,195.308,388.969,116.615
50,58,6,58.092,82.729,1.252,71,261,321,74.038,191.828,38.772,131,428,603,136.163,314.337,72.865
5,5,1,71.737,101.317,1.903,8,39,50,96.273,298.323,73.444,14,55,75,170.302,426.907,109.774
17,18,2,48.852,70.679,1.255,20,85,119,57.415,175.925,40.967,43,138,213,120.712,287.474,73.089
3,4,0,48.353,70.433,1.382,4,12,17,55.108,133.074,33.179,7,24,27,112.156,256.598,54.013
20,23,3,42.573,66.548,1.341,26,92,126,53.358,141.703,30.926,54,168,274,110.849,259.616,67.107
104,104,14,54.812,64.815,1.605,138,415,511,64.903,147.401,34.643,263,671,875,123.79,238.34,59.318
12,11,2,40.253,39.633,1.622,9,29,29,36.75,77.419,18.973,24,70,57,92.689,185.231,37.015
3,3,0,82.052,124.663,1.703,5,23,34,106.452,320.093,81.524,8,34,50,178.785,463.466,118.29
30,36,4,56.42,76.452,1.379,40,151,186,67.425,173.969,37.343,78,254,334,131.047,293.215,67.13
26,27,4,62.072,93.696,1.928,41,161,289,80.059,227.394,66.933,79,272,424,153.233,384.986,98.09
7,6,1,55.586,64.012,1.437,8,35,49,61.417,188.903,40.312,16,50,92,123.555,274.851,74.691
25,22,3,63.619,70.396,1.328,30,100,137,68.7,158.11,37.605,61,188,246,139.376,296.097,67.495
2,3,0,65.913,79.664,1.607,3,10,11,70.735,152.612,33.518,6,16,20,138.304,256.046,57.227
16,18,2,46.016,55.941,1.186,23,76,112,58.274,142.542,36.742,43,120,183,110.797,223.545,59.822
4,3,1,75.084,84.852,3.763,6,19,39,101.33,245.936,91.815,11,29,58,182.838,375.666,135.308
30,27,4,65.199,70.161,1.889,47,111,213,86.906,158.636,53.045,85,190,368,158.04,271.708,91.641
11,10,1,50.917,56.705,1.123,13,44,61,54.889,139.972,33.198,26,74,120,112.758,233.179,65.041
197,191,36,71.888,83.529,2.439,307,925,1426,96.231,211.2,61.146,545,1429,2345,170.696,326.336,100.568
28,20,3,91.675,95.717,2.292,42,148,255,107.136,270.207,79.501,77,219,389,195.562,399.471,121.234
16,15,2,67.089,88.482,1.956,26,76,115,88.313,208.153,49.083,49,134,201,168.309,367.584,85.625
4,4,1,72.242,98.43,2.148,6,20,24,90.886,198.701,41.265,12,36,49,167.218,364.108,83.705
2,5,1,79.708,114.586,4.51,3,22,30,109.737,227.546,75.58,6,38,54,179.857,382.606,135.323
68,75,13,54.71,72.213,1.62,96,360,541,69.053,185.962,42.534,190,599,947,137.669,309.819,74.499
44,34,5,60.986,55.241,1.643,52,151,182,62.721,141.449,30.268,102,259,360,124.09,242.648,59.982
5,5,1,71.808,77.147,2.72,9,23,39,87.555,168.174,43.987,15,38,72,154.233,282.176,82.252
7,6,1,55.538,63.054,1.251,10,26,51,73.899,152.792,53.594,20,43,85,143.891,251.72,88.564
54,52,9,56.685,75.273,1.862,79,277,381,73.455,198.484,46.688,139,449,609,129.759,322.159,74.616
27,28,3,51.576,72.859,1.334,32,127,189,58.847,175.231,46.188,61,206,292,112.53,283.836,71.555
12,14,1,53.362,72.199,1.222,15,56,63,62.948,163.777,32.191,32,99,121,132.34,286.068,62.285
13,11,1,62.859,65.141,1.357,15,47,64,62.539,147.702,36.269,32,83,111,134.376,260.49,63.053
17,14,2,56.431,54.213,1.322,20,71,98,58.698,155.94,35.072,40,108,168,118.357,236.024,60.26
17,18,3,46.886,53.05,1.479,21,71,82,56.093,135.897,29.267,39,119,152,106.86,225.691,54.163
5,5,1,63.783,87.563,1.849,8,31,52,86.686,235.707,56.412,15,48,92,155.147,367.338,101.092
25,21,4,58.527,66.953,2.092,30,109,117,65.494,174.974,31.232,63,198,209,136.083,318.598,55.81
33,34,6,82.057,101.19,2.744,56,218,290,111.513,285.9,67.141,91,328,447,182.181,429.712,103.538
44,46,6,61.711,84.756,1.876,67,228,413,81.531,209.826,64.84,118,364,611,142.937,334.676,96.056
23,20,3,58.04,71.786,1.885,31,108,139,72.178,189.096,40.62,58,182,235,135.993,318.064,68.59
11,10,1,49.852,49.128,1.271,15,48,72,61.41,144.326,39.582,29,77,121,117.945,232.06,66.528
25,20,3,60.24,55.127,1.474,34,121,143,71.918,184.372,37.31,63,183,256,131.53,279.194,67.007
6,5,1,91.926,101.056,1.891,8,28,49,101.296,262.827,74.627,15,41,79,198.524,383.399,120.608
7,7,1,48.134,59.994,1.426,9,30,40,61.898,144.184,34.582,16,50,65,111.154,243.295,56.448
13,12,2,70.641,83.724,1.967,18,54,100,82.907,192.767,57.693,36,83,177,165.825,297.569,102.005
7,6,1,81.548,100.791,2.249,12,38,44,113.879,276.447,49.543,20,57,80,189.872,415.045,90.929
41,36,7,66.09,83.959,2.188,57,167,262,79.447,192.928,45.202,104,278,391,144.501,320.47,67.663
11,8,1,87.359,83.477,2.166,16,47,75,95.27,210.506,57.743,32,72,122,184.922,319.387,94.087
77,87,16,57.246,72.111,2.352,119,439,668,79.37,196.376,52.83,207,713,1111,138.225,318.57,87.814
41,39,4,60.641,78.027,1.323,60,210,282,80.24,208.524,46.25,106,323,423,141.38,320.253,69.386
2,3,0,49.049,61.069,1.44,3,11,10,55.367,118.746,24.749,6,21,22,117.743,237.708,52.998
48,47,7,57.705,75.047,1.639,65,223,321,69.457,181.524,43.201,124,382,582,132.113,311.065,78.222
15,13,2,55.016,55.75,1.314,21,63,110,69.053,150.335,46.955,39,97,173,127.99,231.44,74.024
16,15,2,70.139,89.386,1.901,29,104,227,100.674,254.129,89.083,54,161,323,184.174,393.353,126.893
49,59,7,56.243,81.123,1.676,68,256,346,70.043,182.619,41.377,125,439,602,128.005,313.079,71.969
5,6,1,78.503,110.835,2.476,9,41,57,116.345,313.992,83.121,15,60,89,192.078,458.133,130.204
20,18,2,59.81,63.499,1.35,23,84,117,65.124,164.194,39.525,49,141,216,137.173,276.599,72.924
3,3,0,52.961,59.786,1.403,4,12,16,62.288,130.178,31.634,8,20,28,119.232,225.369,54.76
23,23,3,50.097,62.563,1.328,30,101,153,58.871,149.263,37.224,58,169,261,114.99,249.308,63.596
108,110,13,53.982,66.192,1.504,138,416,516,61.431,145.033,33.972,273,697,890,121.639,242.857,58.58
12,11,1,43.559,42.625,0.945,11,29,36,41.664,80.409,23.4,26,62,67,99.962,170.394,43.863
3,2,0,93.546,91.072,2.348,6,25,37,137.695,343.593,88.665,10,34,54,215.586,469.604,129.242
32,35,5,59.103,77.178,1.844,43,159,185,69.789,182.321,36.072,81,257,321,130.844,294.21,62.771
30,27,5,70.543,87.041,2.215,52,187,311,97.657,256.007,71.218,92,277,486,173.856,379.696,111.108
7,7,1,62.838,76.877,1.172,9,37,47,70.736,198.123,37.357,18,56,87,134.48,295.769,69.824
22,20,3,50.872,61.136,1.602,32,101,154,70.246,163.828,41.768,58,175,243,126.267,282.541,65.976
2,2,0,57.743,60.878,1.328,3,9,12,60.772,136.058,33.573,6,16,23,139.81,256.993,63.022
18,18,2,49.418,59.523,1.111,22,77,104,56.178,143.431,33.842,42,126,193,108.574,235.442,62.948
3,3,1,66.957,86.467,4.221,6,20,48,100.066,247.744,111.808,10,31,69,170.315,382.038,160.729
28,26,5,64.543,76.34,2.233,45,122,217,83.663,171.975,53.283,77,207,343,144.127,291.969,84.097
11,11,1,51.741,57.334,1.294,14,47,67,60.093,147.087,36.05,29,80,119,122.293,250.963,63.694
183,203,32,68.288,88.187,2.464,279,963,1595,88.284,217.413,67.418,509,1483,2387,161.372,335,100.879
24,21,4,74.917,94.264,2.458,42,149,250,104.707,268.145,76.328,70,219,397,176.39,393.922,121.45
16,16,3,66.258,93.216,2.276,25,88,142,87.186,236.636,60.139,47,144,221,161.897,389.479,93.617
4,4,1,73.237,99.408,2.373,7,21,29,95.798,209.529,49.5,12,39,56,167.032,389.245,95.536
2,5,1,83.679,116.866,5.169,3,24,30,93.503,244.882,72.386,5,41,60,172.34,422.929,146.424
69,73,13,56.374,70.311,1.681,97,373,611,70.285,190.181,47.279,179,614,1006,129.879,313.581,77.895
42,38,6,56.296,59.765,1.595,59,181,236,72.017,166.463,38.805,103,283,391,125.181,261.192,64.373
5,5,1,71.013,81.484,3.13,9,25,51,96.872,181.542,56.945,16,44,90,166.047,315.12,101.418
7,6,1,53.987,61.527,1.604,9,23,36,62.064,130.872,37.652,18,42,63,129.671,240.183,65.433
53,54,9,56.975,77.633,1.904,73,283,394,69.398,202.745,47.91,134,451,631,127.126,323.393,76.87
27,28,4,54.914,75.722,1.709,34,123,177,62.483,167.842,43.144,64,214,302,119.258,292.585,73.561
13,14,2,55.788,72.569,1.334,16,58,81,66.547,168.444,41.307,30,101,131,125.205,292.449,67.163
12,13,2,50.761,67.218,1.459,13,36,45,54.686,113.433,25.518,27,77,91,116.185,239.753,51.248
17,13,2,54.288,57.901,1.482,21,80,102,60.605,173.521,36.452,40,122,179,117.438,266.211,63.977
15,19,3,43.358,61.816,1.559,18,68,86,50.068,130.044,30.154,39,129,198,106.734,246.864,69.683
5,5,1,67.226,84.177,2.231,9,29,58,89.427,226.617,62.943,15,47,101,155.685,361.41,110.285
25,23,5,60.969,77.133,2.015,35,110,139,75.391,175.341,36.595,64,209,239,139.811,332.483,63.067
31,40,6,76.635,110.912,2.827,52,198,277,105.807,257.718,63.379,88,311,468,178.117,405.083,107.184
45,46,6,64.592,84.179,2.045,72,243,423,88.938,221.251,66.092,122,378,652,149.998,344.069,101.97
22,21,4,56.205,80.593,2.065,31,100,150,72.741,175.796,43.253,58,193,276,136.442,337.736,79.931
11,11,2,47.09,58.159,1.278,16,53,71,63.181,158.616,38.803,28,83,113,111.095,248.199,61.991
25,24,4,59.242,62.801,1.499,35,114,147,72.789,174.071,38.303,63,187,261,133.153,285.499,67.928
5,5,1,83.974,99.672,2.073,7,28,52,95.551,265.111,79.432,14,41,80,188.608,382.153,121.016
7,8,1,52.071,69.503,1.514,10,30,43,65.293,148.266,37.4,18,53,68,122.016,259.822,58.689
13,12,2,70.525,90.902,2.187,19,57,113,87.663,200.119,64.351,37,90,199,169.01,319.867,113.007
7,7,1,78.7,115.815,2.612,10,37,48,96.056,263.713,54.067,18,59,88,178.524,423.596,98.828
39,37,7,59.936,80.175,1.828,49,169,231,68.503,192.595,39.585,94,296,380,132.091,337.842,65.202
11,8,1,89.347,78.908,2.433,17,48,90,98.174,213.495,69.354,33,75,138,192.191,329.849,105.944
74,91,18,56.847,79.295,2.414,116,479,763,78.636,213.476,59.805,204,782,1239,138.592,348.735,97.117
39,35,5,55.55,67.393,1.331,58,198,262,76.909,192.801,42.425,104,316,405,137.254,308.331,65.57
2,3,0,45.192,68.158,1.577,3,13,13,60.163,144.436,30.719,6,25,25,112.622,272.498,57.336
52,49,7,63.093,79.385,1.805,70,237,402,75.317,192.217,53.882,131,393,697,141.038,319.002,93.329
15,14,2,56.329,58.127,1.598,19,60,107,63.675,141.4,45.468,38,108,176,123.428,254.704,74.72
15,18,3,65.338,97.673,2.718,29,106,264,98.649,258.063,102.506,49,155,368,167.408,379.053,143.027
46,61,8,54.267,83.08,1.742,66,247,353,68.702,175.439,41.975,124,449,624,129.042,319.281,74.291
5,6,1,86.093,109.44,2.613,10,40,67,124.411,301.577,97.447,16,61,98,201.078,460.349,142.628
20,17,3,63.509,64.147,1.512,26,99,155,72.413,192.365,51.518,49,158,240,138.219,306.691,79.734
3,3,0,50.978,63.066,1.532,4,13,22,64.44,139.457,42.843,8,24,36,116.605,259.228,70.588
25,22,4,52.341,58.729,1.39,30,101,158,59.182,147.022,38.117,56,170,250,111.344,248.05,60.251
108,114,14,52.623,68.939,1.473,143,402,511,63.221,137.608,32.984,279,720,930,123.321,246.441,60.075
11,10,1,36.75,42.204,1.063,14,36,47,51.232,98.319,30.353,27,68,74,99.343,186.631,47.495
3,2,0,94.341,91.215,2.863,6,24,39,133.563,331.79,93.389,10,34,60,214.979,469.907,143.19
33,36,5,63.886,82.646,2.01,41,151,178,66.097,170.611,34.406,85,269,336,137.305,303.859,64.813
29,29,5,66.267,83.495,2.379,50,173,360,94.486,234.442,81.069,87,267,524,164.904,362.33,118.167
8,7,1,67.487,76.737,1.306,9,33,41,66.34,175.45,32.92,17,56,84,131.256,297.335,67.19
22,22,4,51.987,65.545,1.73,35,112,172,77.821,181.832,46.534,56,181,258,124.444,292.684,69.47
2,2,0,54.178,60.296,1.609,3,8,16,59.995,130.589,43.608,6,17,28,132.123,273.773,77.334
18,18,3,47.793,59.105,1.261,18,75,105,48.132,139.31,34.086,40,136,213,103.61,253.621,68.966
3,3,1,60.099,83.802,4.996,5,17,46,87.288,210.617,106.027,9,29,75,156.129,357.103,172.408
28,24,5,65.335,72.767,2.604,45,134,248,82.504,185.379,59.773,81,225,392,150.268,312.585,94.746
12,11,2,58.017,60.35,1.875,13,46,79,56.791,142.836,42.338,30,78,128,126.965,243.375,68.228
164,193,32,60.075,83.682,2.611,243,965,1614,78.021,216.443,67.234,444,1519,2421,142.534,340.768,100.833
24,20,5,79.202,99.404,3.75,45,164,338,111.633,290.498,101.28,75,240,499,187.599,424.241,149.797
